internalTaxonId,scientificName,name,language,main
22678869,Pternistis ochropectus,Pale-bellied Francolin,English,false
22678869,Pternistis ochropectus,Tadjoura Francolin,English,false
22678869,Pternistis ochropectus,Francolin de Tadi,French,false
22678869,Pternistis ochropectus,Francolin de Tajura,Spanish; Castilian,false
22678869,Pternistis ochropectus,Francolin somali,French,false
22678869,Pternistis ochropectus,Djibouti Spurfowl,English,true
22722293,Nemosia rourei,Cherry-throated Tanager,English,true
22687196,Lophornis brachylophus,Coqueta Cresticorta,Spanish; Castilian,false
22687196,Lophornis brachylophus,Coqueta de Guerrero,Spanish; Castilian,false
22687196,Lophornis brachylophus,Short-crested Coquette,English,true
22702350,Synallaxis maranonica,Marañón Spinetail,English,false
22702350,Synallaxis maranonica,Maranon Spinetail,English,true
103657434,Formicivora paludicola,Marsh Antwren,English,true
22680203,Anas laysanensis,Laysan Teal,English,false
22680203,Anas laysanensis,Pato Real de Laysan,Spanish; Castilian,false
22680203,Anas laysanensis,Laysan Duck,English,true
22703255,Grallaria chthonia,Táchira Antpitta,English,false
22703255,Grallaria chthonia,Tachira Antpitta,English,true
22728410,Antilophia bokermanni,Araripe Manakin,English,true
22711503,Troglodytes monticola,Santa Marta Wren,English,true
22729457,Lipaugus weberi,Chestnut-capped Piha,English,true
22720809,Oreomystis bairdi,'Akikiki,English,false
22720809,Oreomystis bairdi,Kauai Creeper,English,false
22720809,Oreomystis bairdi,Akikiki,English,true
22720832,Loxops caeruleirostris,'Akeke'e,English,false
22720832,Loxops caeruleirostris,Akekee,English,true
22720722,Telespiza ultima,Nihoa Finch,English,true
5670,Crocodylus rhombifer,Cocodrilo,Spanish; Castilian,false
5670,Crocodylus rhombifer,Cocodrilo de Cuba,Spanish; Castilian,false
5670,Crocodylus rhombifer,Cocodrilo perla,Spanish; Castilian,false
5670,Crocodylus rhombifer,Criollo,Spanish; Castilian,false
5670,Crocodylus rhombifer,Crocodile de Cuba,French,false
5670,Crocodylus rhombifer,Legitimo,Spanish; Castilian,false
5670,Crocodylus rhombifer,Pinto,Spanish; Castilian,false
5670,Crocodylus rhombifer,Cuban Crocodile,English,true
22685219,Lathamus discolor,Periquito Migrador,Spanish; Castilian,false
22685219,Lathamus discolor,Swift Parrot,English,true
22724562,Cyanoramphus malherbi,Orange-fronted Parakeet,English,false
22724562,Cyanoramphus malherbi,Malherbe's Parakeet,English,true
22685203,Neophema chrysogaster,Orange-bellied Parakeet,English,false
22685203,Neophema chrysogaster,Loro Ventrinaranja,Spanish; Castilian,false
22685203,Neophema chrysogaster,Periquito Ventrinaranja,Spanish; Castilian,false
22685203,Neophema chrysogaster,Orange-bellied Parrot,English,true
22697488,Geronticus eremita,Bald Ibis,English,false
22697488,Geronticus eremita,Hermit Ibis,English,false
22697488,Geronticus eremita,Waldrapp,English,false
22697488,Geronticus eremita,Ibis chauve,French,false
22697488,Geronticus eremita,Ibis Eremita,Spanish; Castilian,false
22697488,Geronticus eremita,Northern Bald Ibis,English,true
22720246,Crithagra ankoberensis,Ankober Serin,English,true
55309,Duellmanohyla lythrodes,Savage's Brook Frog,English,true
55912,Duellmanohyla legleri,Legler's Stream Frog,English,true
22704320,Gymnomyza aubryana,Crow Honeyeater,English,true
59148,Bolitoglossa compacta,Cerro Pando Salamander,English,true
22704415,Anthochaera phrygia,Regent Honeyeater,English,true
22708054,Oriolia bernieri,Oriolie de Bernier,French,false
22708054,Oriolia bernieri,Bernier's Vanga,English,true
22688980,Bubo shelleyi,Shelley's Eagle Owl,English,false
22688980,Bubo shelleyi,Shelley's Eagle-Owl,English,false
22688980,Bubo shelleyi,Grand-duc de Shelley,French,false
22688980,Bubo shelleyi,Shelley's Eagle-owl,English,true
22678246,Nothoprocta taczanowskii,Taczanowski's Tinamou,English,true
22693185,Numenius tenuirostris,Courlis à bec grèle,French,false
22693185,Numenius tenuirostris,Zarapito Fino,Spanish; Castilian,false
22693185,Numenius tenuirostris,Slender-billed Curlew,English,true
22696861,Leucocarbo onslowi,Chatham Island Shag,English,false
22696861,Leucocarbo onslowi,Chatham Shag,English,false
22696861,Leucocarbo onslowi,Chatham Shag,English,false
22696861,Leucocarbo onslowi,Cormorán de las Chatham,Spanish; Castilian,false
22696861,Leucocarbo onslowi,Chatham Islands Shag,English,true
22694585,Thalasseus bernsteini,Chinese Crested-Tern,English,false
22694585,Thalasseus bernsteini,Charrán chino,Spanish; Castilian,false
22694585,Thalasseus bernsteini,Chinese Crested Tern,English,true
22687635,Eupherusa cyanophrys,Oaxaca Hummingbird,English,false
22687635,Eupherusa cyanophrys,Colibrí Oaxaqueño,Spanish; Castilian,false
22687635,Eupherusa cyanophrys,Oaxaca Hummingbird,English,true
21210,Sylvilagus mansuetus,Conejo de la Isla San José,Spanish; Castilian,false
21210,Sylvilagus mansuetus,Conejo de Matorral de San José,Spanish; Castilian,false
21210,Sylvilagus mansuetus,San José Brush Rabbit,English,true
22678280,Nothura minor,Lesser Nothura,English,true
22701272,Biatas nigropectus,White-bearded Antshrike,English,true
22701974,Geositta poeciloptera,Campo Miner,English,true
22699644,Platyrinchus leucoryphus,Russet-winged Spadebill,English,true
22699659,Onychorhynchus swainsoni,Swainson's Royal-Flycatcher,English,false
22699659,Onychorhynchus swainsoni,Atlantic Royal Flycatcher,English,true
22731646,Celeus obrieni,Caatinga Woodpecker,English,false
22731646,Celeus obrieni,Piaui Woodpecker,English,false
22731646,Celeus obrieni,Kaempfer's Woodpecker,English,true
22709004,Chamaetylas choloensis,Cholo Alethe,English,false
22709004,Chamaetylas choloensis,Cholo Mountain Alethe,English,false
22709004,Chamaetylas choloensis,Alèthe du Mont Cholo,French,false
22709004,Chamaetylas choloensis,Thyolo Alethe,English,true
22691470,Ptilinopus huttoni,Rapa Fruit Dove,English,false
22691470,Ptilinopus huttoni,Rapa Fruit-Dove,English,false
22691470,Ptilinopus huttoni,Rapa Fruit-dove,English,true
22736463,Phaethornis aethopygus,Tapajós Hermit,English,false
22736463,Phaethornis aethopygus,Tapajos Hermit,English,true
22703531,Scytalopus novacapitalis,Brasília Tapaculo,English,false
22703531,Scytalopus novacapitalis,Brasilia Tapaculo,English,true
22692340,Laterallus levraudi,Rusty-flanked Crake,English,true
60760066,Ptilinopus chrysogaster,Raiatea Fruit-dove,English,true
22678382,Penelope albipennis,Pava Aliblanca,Spanish; Castilian,false
22678382,Penelope albipennis,White-winged Guan,English,true
22688620,Otus hartlaubi,Sao Tome Scops Owl,English,false
22688620,Otus hartlaubi,Sao Tome Scops-Owl,English,false
22688620,Otus hartlaubi,Sao Tomé Scops-owl,English,false
22688620,Otus hartlaubi,São Tomé Scops-owl,English,false
22688620,Otus hartlaubi,São Tomé Scops Owl,English,false
22688620,Otus hartlaubi,Autillo de Santo Tomé,Spanish; Castilian,false
22688620,Otus hartlaubi,Petit-duc de Sao Tomé,French,false
22688620,Otus hartlaubi,Petit-duc de São Tomé,French,false
22688620,Otus hartlaubi,Sao Tome Scops-owl,English,true
22715170,Amaurocichla bocagii,Bocage's Longbill,English,false
22715170,Amaurocichla bocagii,Sao Tome Short-tail,English,false
22715170,Amaurocichla bocagii,São Tomé Short-tail,English,false
22715170,Amaurocichla bocagii,Fauvette de São Tomé,French,false
22715170,Amaurocichla bocagii,Sao Tome Shorttail,English,true
22706404,Oriolus crassirostris,Sao Tomé Oriole,English,false
22706404,Oriolus crassirostris,São Tomé Oriole,English,false
22706404,Oriolus crassirostris,Loriot de São Tomé,French,false
22706404,Oriolus crassirostris,Sao Tome Oriole,English,true
22687383,Eupherusa ridgwayi,Nifa Mexicana,Spanish; Castilian,false
22687383,Eupherusa ridgwayi,Zafiro Mexicano,Spanish; Castilian,false
22687383,Eupherusa ridgwayi,Mexican Woodnymph,English,true
22728985,Leucosticte australis,Brown-capped Rosy Finch,English,false
22728985,Leucosticte australis,Brown-capped Rosy-Finch,English,false
22728985,Leucosticte australis,Brown-capped Rosy-finch,English,true
22720702,Hesperiphona vespertina,Evening Grosbeak,English,true
22728591,Trochalopteron ngoclinhense,Golden-winged Laughingthrush,English,true
22678318,Ortalis erythroptera,Rufous Headed Chachalaca,English,false
22678318,Ortalis erythroptera,Rufous-headed Chachalaca,English,true
22730401,Percnostola arenarum,Allpahuayo Antbird,English,true
22703252,Grallaria alleni,Moustached Antpitta,English,true
22698953,Hemitriccus mirandae,Buff-breasted Tody-Tyrant,English,false
22698953,Hemitriccus mirandae,Buff-breasted Tody-tyrant,English,true
22696565,Tachybaptus pelzelnii,Madagascar Dabchick,English,false
22696565,Tachybaptus pelzelnii,Madagascar Little Grebe,English,false
22696565,Tachybaptus pelzelnii,Grèbe malgache,French,false
22696565,Tachybaptus pelzelnii,Madagascar Grebe,English,true
22707078,Hypothymis coelestis,Celestial Blue Monarch,English,false
22707078,Hypothymis coelestis,Celestial Monarch,English,true
22706049,Corvus pectoralis,Collared Crow,English,true
22708058,Euryceros prevostii,Helmetbird,English,false
22708058,Euryceros prevostii,Eurycère de Prévost,French,false
22708058,Euryceros prevostii,Helmet Vanga,English,true
22679440,Pavo muticus,Green-necked Peafowl,English,false
22679440,Pavo muticus,Pavo-real Cuelliverde,Spanish; Castilian,false
22679440,Pavo muticus,Pavo-real Verde,Spanish; Castilian,false
22679440,Pavo muticus,Green Peafowl,English,true
22733110,Henicorhina negreti,Munchique Wood Wren,English,false
22733110,Henicorhina negreti,Munchique Wood-Wren,English,false
22733110,Henicorhina negreti,Munchique Wood-wren,English,true
22686709,Chaetura pelagica,Chimney Swift,English,true
22679519,Tympanuchus pallidicinctus,Lesser Prairie Chicken,English,false
22679519,Tympanuchus pallidicinctus,Lesser Prairie-Chicken,English,false
22679519,Tympanuchus pallidicinctus,Gallo de las Praderas Chico,Spanish; Castilian,false
22679519,Tympanuchus pallidicinctus,Lesser Prairie-chicken,English,true
103890694,Zosterops ficedulinus,Principe White-eye,English,true
22691047,Pampusana sanctaecrucis,Santa Cruz Ground-dove,English,false
22691047,Pampusana sanctaecrucis,Santa Cruz Ground-Dove,English,false
22691047,Pampusana sanctaecrucis,Santa Cruz Ground Dove,English,true
22736345,Grallaria fenwickorum,Antioquia Antpitta,English,false
22736345,Grallaria fenwickorum,Urrao Antpitta,English,true
22728235,Pternistis atrifrons,Black-fronted Francolin,English,false
22728235,Pternistis atrifrons,Black-fronted Spurfowl,English,true
22679346,Syrmaticus reevesii,Reeves's Pheasant,English,true
22693928,Anarhynchus frontalis,Wrybill,English,true
22697789,Eudyptes sclateri,Big-crested Penguin,English,false
22697789,Eudyptes sclateri,Pingüino de las Antípodas,Spanish; Castilian,false
22697789,Eudyptes sclateri,Pingüino de Sclater,Spanish; Castilian,false
22697789,Eudyptes sclateri,Erect-crested Penguin,English,true
22698049,Pterodroma magentae,Chatham Island Taiko,English,false
22698049,Pterodroma magentae,Fardela taiko,Spanish; Castilian,false
22698049,Pterodroma magentae,Petrel taiko,Spanish; Castilian,false
22698049,Pterodroma magentae,Taiko,Maori,false
22698049,Pterodroma magentae,Magenta Petrel,English,true
22710172,Saxicola insignis,Hodgson's Bushchat,English,false
22710172,Saxicola insignis,White-throated Bush Chat,English,false
22710172,Saxicola insignis,White-throated Bushchat,English,true
22720728,Telespiza cantans,Laysan Finch,English,true
22721578,Gubernatrix cristata,Cardenal Amarillo,Spanish; Castilian,false
22721578,Gubernatrix cristata,Yellow Cardinal,English,true
22732350,Pterorhinus courtoisi,Blue-crowned Laughingthrush,English,true
103711371,Myiagra hebetior,Mussau Flycatcher,English,true
22720488,Leucosticte atrata,Black Rosy Finch,English,false
22720488,Leucosticte atrata,Black Rosy-Finch,English,false
22720488,Leucosticte atrata,Black Rosy-finch,English,true
22683051,Ceyx websteri,Bismarck Kingfisher,English,true
22690226,Columba pallidiceps,Yellow-legged Pigeon,English,true
22690664,Henicophaps foersteri,New Britain Bronzewing,English,true
22691865,Goura cristata,Blue Crowned-pigeon,English,false
22691865,Goura cristata,Common Crowned Pigeon,English,false
22691865,Goura cristata,Great Goura,English,false
22691865,Goura cristata,Western Crowned Pigeon,English,false
22691865,Goura cristata,Western Crowned-Pigeon,English,false
22691865,Goura cristata,Paloma Crestada Azul,Spanish; Castilian,false
22691865,Goura cristata,Western Crowned-pigeon,English,true
22692073,Grus vipio,White-necked Crane,English,false
22692073,Grus vipio,Grulla Cuelliblanca,Spanish; Castilian,false
22692073,Grus vipio,White-naped Crane,English,true
22692384,Gallirallus australis,Weka,English,true
22694750,Chlidonias albostriatus,Charrán fumarel,Spanish; Castilian,false
22694750,Chlidonias albostriatus,Black-fronted Tern,English,true
22694980,Henicopernis infuscatus,Black Honey Buzzard,English,false
22694980,Henicopernis infuscatus,New Britain Honey-buzzard,English,false
22694980,Henicopernis infuscatus,Abejero Negro,Spanish; Castilian,false
22694980,Henicopernis infuscatus,Black Honey-buzzard,English,true
22695547,Accipiter luteoschistaceus,Slaty-backed Goshawk,English,false
22695547,Accipiter luteoschistaceus,Slaty-mantled Goshawk,English,false
22695547,Accipiter luteoschistaceus,Gavilán de Nueva Bretaña,Spanish; Castilian,false
22695547,Accipiter luteoschistaceus,Slaty-backed Goshawk,English,true
22697695,Ciconia boyciana,Japanese White Stork,English,false
22697695,Ciconia boyciana,Oriental White Stork,English,false
22697695,Ciconia boyciana,Cigüeña Blanca Coreana,Spanish; Castilian,false
22697695,Ciconia boyciana,Cigüeña Oriental,Spanish; Castilian,false
22697695,Ciconia boyciana,Oriental Stork,English,true
22703240,Grallaria gigantea,Giant Antpitta,English,true
22707678,Chlorophoneus kupeensis,Kupé Bushshrike,English,false
22707678,Chlorophoneus kupeensis,Mount Kupe Bush-shrike,English,false
22707678,Chlorophoneus kupeensis,Mount Kupé Bush-shrike,English,false
22707678,Chlorophoneus kupeensis,Mount Kupé Bush Shrike,English,false
22707678,Chlorophoneus kupeensis,Serle's Bushshrike,English,false
22707678,Chlorophoneus kupeensis,Gladiateur du Mont Kupé,French,false
22707678,Chlorophoneus kupeensis,Mount Kupe Bushshrike,English,true
22719618,Amandava formosa,Green Avadavat,English,true
22720905,Emberiza jankowskii,Rufous-backed Bunting,English,false
22720905,Emberiza jankowskii,Jankowski's Bunting,English,true
22722093,Conirostrum margaritae,Pearly-breasted Conebill,English,true
22722198,Bangsia flavovirens,Yellow-green Bush-tanager,English,false
22722198,Bangsia flavovirens,Yellow-green Bush Tanager,English,false
22722198,Bangsia flavovirens,Yellow-green Bush-Tanager,English,false
22722198,Bangsia flavovirens,Yellow-green Tanager,English,true
22723039,Coryphaspiza melanotis,Black-masked Finch,English,true
22724268,Hypopyrrhus pyrohypogaster,Red-bellied Grackle,English,true
22724703,Guaruba guarouba,Golden Conure,English,false
22724703,Guaruba guarouba,Aratinga Guaruba,Spanish; Castilian,false
22724703,Guaruba guarouba,Golden Parakeet,English,true
103686945,Myzomela batjanensis,Bacan Myzomela,English,true
22678429,Pipile jacutinga,Black Fronted Curassow,English,false
22678429,Pipile jacutinga,Black-fronted Piping Guan,English,false
22678429,Pipile jacutinga,Black-fronted Piping-Guan,English,false
22678429,Pipile jacutinga,Pava Yacutinga,Spanish; Castilian,false
22678429,Pipile jacutinga,Yacutingá Frentinegra,Spanish; Castilian,false
22678429,Pipile jacutinga,Black-fronted Piping-guan,English,true
22679141,Ophrysia superciliosa,Himalayan Quail,English,true
22679398,Polyplectron napoleonis,Napoleon's Peacock-pheasant,English,false
22679398,Polyplectron napoleonis,Palawan Peacock-pheasant,English,false
22679398,Polyplectron napoleonis,Espolonero de Palawan,Spanish; Castilian,false
22679398,Polyplectron napoleonis,Faisán Real de Palaguán,Spanish; Castilian,false
22679398,Polyplectron napoleonis,Palawan Peacock-Pheasant,English,true
22680021,Tadorna cristata,Crested Shelduck,English,true
22684647,Vini ultramarina,Ultramarine Lory,English,false
22684647,Vini ultramarina,Lori Ultramar,Spanish; Castilian,false
22684647,Vini ultramarina,Ultramarine Lorikeet,English,true
22688470,Tyto aurantia,Bismarck Masked-Owl,English,false
22688470,Tyto aurantia,Golden Masked Owl,English,false
22688470,Tyto aurantia,Golden Owl,English,false
22688470,Tyto aurantia,New Britain Masked-owl,English,false
22688470,Tyto aurantia,Lechuza Dorada,Spanish; Castilian,false
22688470,Tyto aurantia,Golden Masked-owl,English,true
22689480,Ninox odiosa,Russet Hawk-Owl,English,false
22689480,Ninox odiosa,Spangled Boobook,English,false
22689480,Ninox odiosa,New Britain Boobook,English,true
22696606,Podiceps auritus,Slavonian Grebe,English,false
22696606,Podiceps auritus,Zampullín cuellirrojo,Spanish; Castilian,false
22696606,Podiceps auritus,Χειμωνοβουτηχτάρι,"Greek, Modern (1453-)",false
22696606,Podiceps auritus,Horned Grebe,English,true
22697548,Nipponia nippon,Crested Ibis,English,false
22697548,Nipponia nippon,Japanese Crested Ibis,English,false
22697548,Nipponia nippon,Ibis Moñudo Japonés,Spanish; Castilian,false
