internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
41636,Spilogale putorius,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MEPHITIDAE,Spilogale,putorius,,,,,"(Linnaeus, 1758)","<p>Based on patterns of mitochndrial DNA variation in Mustelidae (sensu lato), Dragoo and Honeycut (1997) recommended that skunks <em>Mephitis, Conepatus, Spilogale</em>&#160;and the Oriental stink badgers <em>Mydaus</em>&#160;be separated as a distinct family, Mephitidae. Subsequent mitochondrial DNA work by Marmi <em>et al</em>. (2004) and multi-gene work by Eizirik <em>et al</em>. (2010) supported the family-level recognition of the Mephitidae.<br/><br/>Although <em>Spilogale gracilis</em> has been included in <em>S. putorius</em> by some authors (e.g. Van Gelder 1959, Hall 1981,&#160;Wozencraft 1993), Mead (1968) argued that <em>S. gracilis</em> and <em>S. putorius</em> have distinct reproductive strategies (the former shows delayed implantation while the later does not) and therefore should be considered distinct species. Dragoo <em>et al</em>. (1993) assessed allozyme and mitochondrial DNA data and found that the level of genetic divergence between these two forms of <em>Spilogale</em> was similar to that observed between other well-recognised species of skunks. Jones <em>et al</em>. (1992), Baker <em>et al</em>. (2003) and Wozencraft (2005) both recognised <em>S. gracilis </em>and<em> S. putorius</em> as separate species. Similarly, Owen&#160;<em>et al.</em>&#160;(1996) examined the karyotypes of two each of&#160;<em>S. putorius interrupta</em>&#160;and&#160;<em>S. putorius tropicali</em><em>s</em>, the results of&#160;which Wozencraft (2005)&#160;stated&#160;supported the recognition of&#160;<em>S.&#160;</em><em>angustifrons&#160;</em>(containing&#160;<em>tropicali</em><em>s</em>) as a species&#160;distinct&#160;from&#160;<em>S. putorius&#160;</em>(containing&#160;<em>interrupta</em>).<br/><br/>In the residual&#160;<em>S. putorius</em>, three subspecies are recognized (Kinlaw 1995): the plains or prairie spotted skunk&#160;<em>S. p. interrupta</em>, the Allegheny or Appalachian spotted skunk <em>S. p. putorius</em>, and the Florida spotted skunk <em>S. p. ambarvalis</em>. These subspecies are found, respectively, in the central USA west of the Mississippi River, in the south-eastern USA including the southern Appalachian Mountains, and in peninsular Florida. To date, there have been no detailed intraspecies phylogenetic or phylogeographic examinations of <em>S. putorius</em> genetic variability.</p>"
41637,Spilogale pygmaea,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MEPHITIDAE,Spilogale,pygmaea,,,,,"Thomas, 1898","Based on patterns of mtDNA variation in Mustelidae, Dragoo and Honeycut (1997) recommended that skunks <em>Mephitis, Conepatus, Spilogale</em>&#160;and the Oriental&#160;stink-badgers&#160;<em>Mydaus</em>&#160;be separated as a distinct family (Mephitidae). Wozencraft (2005) recognised the family Mephitidae. Ewer (1973) argued that <em>Spilogale pygmaea</em> is conspecific with <em>S. putorius</em>, a view not now widely accepted."
41690,Arctictis binturong,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,VIVERRIDAE,Arctictis,binturong,,,,,"(Raffles, 1821)","Nine subspecies have been proposed (Pocock 1933, Cosson <em>et al</em>. 2007). Schreiber <em>et al</em>. (1989) proposed that clarification of the species’s taxonomy was important given that some of the proposed subspecies, notably <em>A. b. kerkhoveni</em> of Bangka, Indonesia, and <em>A. b. whitei</em> of the Palawan island group, Philippines, have very small distribution&#160;ranges."
41707,Viverra megaspila,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,VIVERRIDAE,Viverra,megaspila,,,,,"Blyth, 1862","Malabar Civet<em> Viverra civettina</em> has sometimes been included in this species, but the two are usually recognised as separate species (Pocock 1939, Corbet and Hill 1992), albeit on thin grounds (Nandini and Mudappa 2010)."
44165,Poiana leightoni,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,VIVERRIDAE,Poiana,leightoni,,,,,"Pocock, 1908","This species has been considered a subspecies of Central African Oyan&#160;<em>P. richardsonii</em>, but is here considered a valid species following Rosevear (1974), Wozencraft (2005) and Van Rompaey and Colyn (2013)."
136223,Genetta bourloni,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,VIVERRIDAE,Genetta,bourloni,,,,,"Gaubert, 2003",
136686,Bdeogale omnivora,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,HERPESTIDAE,Bdeogale,omnivora,,,,,"Heller, 1913","Treated as a subspecies of <em>Bdeogale crassicauda</em> by several authors (Sale and Taylor 1970; Wozencraft 1993, 2005), but here treated as distinct following Taylor (2013)."
2057,Arctocephalus galapagoensis,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,OTARIIDAE,Arctocephalus,galapagoensis,,,,,"Heller, 1904","In 2011 the genus of all Fur Seals other than <em>Arctocephalus pusillus</em> was changed from <em>Arctocephalus</em> to <em>Arctophoca</em>, Peters 1866 (Committee on Taxonomy 2011) based on evidence presented in Berta and Churchill (2012). However, in 2013, based on genetic evidence presented in Nyakatura and Bininda-Emonds (2012), this change was considered to be premature and these species were returned to the genus <em>Arctocephalus</em> pending further research (Committee on Taxonomy 2013).<br/><br/>This species was formerly referred to <em>Arctocephalus australis galapagoensis</em> (Repenning <em>et al</em>. 1971). New genetic information suggests that it is indeed very close to <em>A. australis</em> and may also be categorized as <em>A. australis galapagoensis</em> (Wolf <em>et al</em>. 2007). The population shows strong matrilineal structure where geographically close colonies display separate mitochondrial haplotypes, but it is well connected and mixed through gene flow presumably caused by male dispersal (Lopes <em>et al</em>. 2015)."
3590,Callorhinus ursinus,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,OTARIIDAE,Callorhinus,ursinus,,,,,"(Linnaeus, 1758)","The Northern Fur Seal, <em>Callorhinus ursinus</em>, (Linneaeus, 1758) is in the family Otariidae and&#160; is the only extant species within the genus <em>Callorhinus</em>. Although earlier work had suggested that more than a single species or subspecies might exist, the current belief is that there is only the one species (Rice 1998) and genetic studies suggest that they are panmictic (Dickerson <em>et al</em>. 2010). Despite the genetic history that indicates mixing, there are currently two recognized stocks of Northern Fur Seals in North America. The Eastern Pacific stock includes those Fur Seals breeding on the three primary rookeries in Alaska, the Pribilof Islands and Bogoslof Island in the Aleutian chain. The San Miguel stock includes those seals breeding on the Channel Islands and the Farallon Islands of California."
6204,Cystophora cristata,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,PHOCIDAE,Cystophora,cristata,,,,,"(Erxleben, 1777)","Morphometric and allozyme analyses, as well as molecular genetics analyses, suggest that Hooded Seals are a single panmictic population (Wiig and Lie 1984, Sundt <em>et al.</em> 1994, Coltman <em>et al.</em> 2007).<br/><br/>Three breeding stocks are commonly recognized (Sergeant 1974, Lavigne and Kovacs 1988): Gulf of Saint Lawrence and the Front (east coast of Canada); Davis Strait; and the West Ice (north of the island of Jan Mayen)."
13654,Neomonachus schauinslandi,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,PHOCIDAE,Neomonachus,schauinslandi,,,,,"(Matschie, 1905)","<p>The genus <em>Monachus</em> previously included three geographically widely separated species: the Mediterranean Monk Seal, <em>Monachus monachus</em>; the Caribbean Monk Seal, <em>M. tropicalis</em>; and the Hawaiian Monk Seal, <em>M. schauinslandi</em> (Rice 1998). Recent studies (Scheel <em>et al</em>. 2014) have shown that molecular, morphological, and temporal divergence between the Mediterranean and New World Monk Seals (Hawaiian and Caribbean) is equivalent to or greater than between sister genera of other phocids. As a result, Caribbean and Hawaiian Monk Seals have been reclassified together in a newly erected genus, <em>Neomonachus</em>. Considered the most primitive of all living phocid species, Monk Seals have anatomical features that resemble those of seal fossils from 14-16 million years ago (Barnes <em>et al</em>. 1985). Studies of <em>N. schauinslandi</em> DNA microsatellites revealed unprecedented low levels of diversity and heterozygosity. Evidence indicates low genetic diversity prior to recorded human influence, little contemporary inbreeding, and no significant population structure (Schultz <em>et al</em>. 2009, 2010).<br/></p>"
14549,Neophoca cinerea,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,OTARIIDAE,Neophoca,cinerea,,,,,"(Péron, 1816)",<p>According to Rice (1998) the taxonomy of <em>Phocarctos</em> of New Zealand and <em>Neophoca</em> of Australia was confused until clarified by King (1960).<br/></p>
15106,Odobenus rosmarus,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,ODOBENIDAE,Odobenus,rosmarus,,,,,"(Linnaeus, 1758)","The Walrus, <em>Odobenus rosmarus</em>, was in the past divided into three subspecies: the Atlantic Walrus (<em>O. r. rosmarus</em>), the Pacific Walrus (<em>O. r. divergens</em>), and the Laptev Walrus (<em>O. r. laptevi</em>) (Rice 1998). However, the status of the Laptev Walrus has always been somewhat uncertain, animals from that region are described as being intermediate in size between the Pacific and Atlantic forms, with skull morphology most similar to the Pacific subspecies (Fay 1982). Recent analyses of mitochondrial DNA and morphometric data suggest that the taxon <em>O. r. laptevi</em> should be abandoned (Lindqvist <em>et al.</em> 2009). The walruses found in the Laptev Sea are in all probability the westernmost part of the Pacific Walrus population.<br/><br/>The IUCN Pinniped Specialist Group has assessed the status of the Atlantic and Pacific Walrus subspecies separately. This assessment combines those two analyses to assess the global status of the Walrus as a species."
41668,Zalophus wollebaeki,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,OTARIIDAE,Zalophus,wollebaeki,,,,,"Sivertsen, 1953","<p>The species has been considered a subspecies of <em>Z. californianus</em> (<em>Z. c. wollebaeki</em>) by many authors. Rice (1998) argued for the retention of <em>Z. californianus</em>, <em>Z. japonicus</em>, and <em>Z. wollebaeki</em> as distinct species. Recent genetic data support the classification as a separate species that separated from the California Sea Lion (<em>Zalophus californianus</em>) about 2.3 ± 0.5 million years ago (Wolf <em>et al</em>. 2007).<br/></p>"
41669,Pusa caspica,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,PHOCIDAE,Pusa,caspica,,,,,"(Gmelin, 1788)","The Caspian Seal belongs to the Phocina group of northern seals, which includes the Ringed Seals (<em>Pusa</em>), the Harbour and Spotted Seals (<em>Phoca</em>), and the Grey Seal (<em>Halichoerus</em>). The radiation of the Phocina group is now believed to have started in the northern seas of the late Pliocene, 2-3 million years ago, and was accompanied by invasion of the continental basins, though the paleogeography in this period is not clear (Palo and Väinöla 2006, Fulton and Strobeck 2010).<br/><br/>The taxonomic relationships between the seals of the continental lakes and open ocean has long been contentious, and the placement of the Caspian Seal has varied between the genera <em>Pusa </em>and <em>Phoca.</em> Cladistic and phylogenetic studies from the 1970s to present based on morphology, and more recently mitochondrial and nuclear gene DNA sequence datasets, considered <em>Phoca</em>, <em>Pusa</em>, <em>Histriophoca</em>, and <em>Pagophilus </em>to be a monophyletic group (Wozencraft 2005). These analyses support two clades, <em>Pagophilus </em>and <em>Histriophoca </em>and the Phocina group, <em>Phoca</em>, <em>Pusa</em>, and <em>Halichoerus </em>(Rice 1998, Bininda-Emonds <em>et al.</em> 2007, Arnason <em>et al.</em> 2006, Fulton and Strobeck 2010, Nakatuya and Bininda-Emonds 2012) but the placement of Halichoreus within the group has been problematic.<br/><br/>Using a multigene mitochondrial dataset, Palo and Väinöla (2006) considered <em>Pusa </em>not to be a monophyletic group, with the Phocina forming a polytomy, but suggested that the Caspian Seal was most closely related to <em>Halichoerus</em>. Similarly, Arnason <em>et al.</em> (2006), using whole mitochondrial genome sequences also concluded the Caspian Seal to be most closely related to the Grey Seal, with the Baikal Seal forming a sister taxon, with <em>Phoca </em>and Ringed Seals outside this group. Fulton and Strobeck (2010) using nearly 9,000 base pairs of nuclear gene sequences and complete mtDNA genomes, placed Halichoreus basal to the group, with <em>Pusa </em>and <em>Phoca </em>as sister clades, and <em>Pusa caspica</em> basal to the <em>Pusa</em> genus. The most recent assessment (Nyakatura and Bininda-Emonds 2012), a super tree analysis of all carnivora combining 114 trees from the literature and 45,000 base pairs of DNA sequence, supports the grouping of <em>Halichoreus </em>within <em>Pusa</em>, with <em>Phoca </em>as a sister clade. <em>Pusa caspica</em> and <em>Halichoreus grypus</em> are indicated as sister species, diverging about 1.6 million years ago. Nyakatura and Bininda-Emonds (2012) advocate subsuming <em>Halichoreus </em>and <em>Pusa </em>within the <em>Phoca </em>genus."
45477280,Alsodes neuquensis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ALSODIDAE,Alsodes,neuquensis,,,,,"Cei, 1976",Blotto <em>et al</em>. (2013) removed <em>Alsodes neuquensis</em>     from synonymy as a distinct species from <em>A. gargola.</em>
45477436,Eupsophus altor,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ALSODIDAE,Eupsophus,altor,,,,,"Nuñez, Rabanal &amp; Formas, 2012","This species was previously known as <em>Eusophus aff. roseus</em> due to morphological similarities (Nuñez <em>et al.</em> 2012). Although, Correa <em>et al.</em> (2017) synonymized <em>Eupsophus altor</em> with <em>E. migueli</em>, Suárez-Villota <em>et al.</em> (2018) hypothesised that both are good species restoring the previous taxonomic arrangement. The taxonomic criteria used by Cuevas and Sanhueza (2020) agrees with the results obtained by Suárez-Villota <em>et al.</em> (2018), recognizing <em>E. migueli </em>and <em>E. altor</em> as different taxonomic units."
45727645,Brachycephalus margaritatus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BRACHYCEPHALIDAE,Brachycephalus,margaritatus,,,,,"Pombal &amp; Izecksohn, 2011",<p><br/></p>
45727654,Brachycephalus pulex,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BRACHYCEPHALIDAE,Brachycephalus,pulex,,,,,"Napoli, Caramaschi, Cruz &amp; Dias, 2011",
7140,Elephas maximus,ANIMALIA,CHORDATA,MAMMALIA,PROBOSCIDEA,ELEPHANTIDAE,Elephas,maximus,,,,,"Linnaeus, 1758","While subspecies taxonomy of <em>Elephas maximus</em> has varied among authors, the most recent treatment (Shoshani and Eisenberg 1982) recognizes three subspecies: <em>E. m. indicus</em> on the Asian mainland, <em>E. m. maximus</em> on Sri Lanka, and <em>E. m. sumatranus</em> on the Indonesian island of Sumatra. Borneo's elephants have traditionally been included in <em>E. m. indicus</em> (Shoshani and Eisenberg 1982) or <em>E. m. sumatranus</em> (Medway 1977; but see Fernando <em>et al</em>. 2003 and Cranbrook <em>et al</em>. 2008 for discussion of whether the elephants of Borneo are indigenous to the island). These subspecies designations were based primarily on body size and minor differences in coloration, plus the fact that <em>E. m. sumatranus</em> has relatively larger ears and an extra pair of ribs (Shoshani and Eisenberg 1982). The Sri Lankan subspecies designation was weakly supported by analysis of allozyme loci (Nozawa and Shotake 1990), but not by analysis of mitochondrial DNA (mtDNA) sequences (Hartl <em>et al</em>. 1996, Fernando <em>et al</em>. 2000, Fleischer <em>et al</em>. 2001,&#160;<span class=""msoIns"">Vidya <em>et al.</em> 2009</span>). However, current patterns of mtDNA variation suggest that the Sumatran subspecies is monophyletic (Fleischer <em>et al</em>. 2001), and consequently this taxon could be defined as an evolutionarily significant unit (ESU). This suggests that Sumatran elephants should be managed separately from other Asian Elephants in captivity, and is also an argument for according particularly high priority to the conservation of Sumatran elephants in the wild.&#160;Borneo's elephants have traditionally been included within <em>Elephas maximus indicus</em> (Shoshani and Eisenberg 1982) or <em>Elephas maximus sumatranus</em> (Medway 1977). However, elephants in Borneo are morphologically, and behaviourally distinct from the elephants of mainland Asia (Cranbrook <em>et al.</em>&#160;2008). Mitochondrial DNA haplotypes (mtDNA) analysis (Fernando <em>et al</em>. 2003, Sharma <em>et al.&#160;</em>2018) also confirms this and indicates that Borneo's elephants are genetically distinct from any South and Southeast Asian population and may have been isolated for over 300,000 years.&#160;<span class=""msoIns"">However, </span><span class=""msoIns"">Sharma <em>et al. </em>2018 suggests that</span><span class=""msoIns""> the best-fitting scenario involves an end-of-Pleistocene bottleneck, probably between 11,000–18,000 years ago, roughly coinciding with the end of the Last Glacial Maximum (LGM).&#160;</span>These studies may necessitate the formation of a separate subspecies <em>Elephas maximus borneensis</em>.&#160;&#160;Two other proposed subspecies <em>E. m. asurus</em> and <em>E. m. rubridens</em> are extinct. A definitive subspecific classification awaits a detailed range-wide morphometric and genetic study."
45958849,Rattus nikenii,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Rattus,nikenii,,,,,"Maryanto, Sinaga, Achmadi &amp; Maharadatunkamsi, 2010",
45959327,Oxymycterus wayku,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Oxymycterus,wayku,,,,,"Jayat, D’Elía, Pardiñas, Miotti &amp; Ortiz, 2008",This is a new species (Jayat <em>et al.</em> 2008).
178391,Leptosiaphos meleagris,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,SCINCIDAE,Leptosiaphos,meleagris,,,,,"(Boulenger, 1907)",
190638,Xyelodontophis uluguruensis,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Xyelodontophis,uluguruensis,,,,,"Broadley &amp; Wallach, 2002",
177448,Prosymna ornatissima,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,PROSYMNIDAE,Prosymna,ornatissima,,,,,"Barbour &amp; Loveridge, 1928",
178405,Afrotyphlops gierrai,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,TYPHLOPIDAE,Afrotyphlops,gierrai,,,,,"(Mocquard, 1897)",
178617,Atheris barbouri,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,VIPERIDAE,Atheris,barbouri,,,,,"Loveridge, 1930",
178563,Atheris ceratophora,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,VIPERIDAE,Atheris,ceratophora,,,,,"Werner, 1895",
46203865,Boana jaguariaivensis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Boana,jaguariaivensis,,,,,"(Caramaschi, Cruz &amp; Segalla, 2010)",
46251646,Microcebus marohita,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CHEIROGALEIDAE,Microcebus,marohita,,,,,"Rasoloarison, Weisrock, Yoder, Rakotondravony &amp; Kappeler, 2013",
2890,Bos sauveli,ANIMALIA,CHORDATA,MAMMALIA,ARTIODACTYLA,BOVIDAE,Bos,sauveli,,,,,"Urbain, 1937","Some new genetic evidence suggests that Kouprey might have existed under domestication in Cambodia, potentially as hybrid forms with other domestic oxen (Hassanin <em>et al</em>. 2006). However, domestic oxen with Kouprey-like features, if they exist today, must be localized in occurrence, as 'Zebu' types predominate in most areas (R.J. Timmins pers. comm. 2008). Partial analysis of mitochondrial DNA has been used to suggest Kouprey could have arisen relatively recently as a result of hybridisation (Galbreath <em>et al</em>. 2006), however, there are many reasons to consider such a scenario the least likely of several more plausible alternatives for the origin of Kouprey (Hedges <em>et al</em>. 2007), and there is little doubt that Kouprey is a valid species (Vidthayanon and Bhumpakphan 2004, Galbreath <em>et al</em>. 2007, Grigson 2007, Hassanin and Ropiquet 2007, Hedges <em>et al</em>. 2007)."
