internalTaxonId,scientificName,name,genusName,speciesName,speciesAuthor,infraType,infrarankAuthor
120189237,Oligosoma chloronoton,"Leiolopisma chloronoton Hardy, 1977",Leiolopisma,chloronoton,"Hardy, 1977",,
120189443,Oligosoma hardyi,"Cyclodina hardyi Chapple, Patterson, Bell & Daugherty, 2008",Cyclodina,hardyi,"Chapple, Patterson, Bell & Daugherty, 2008",,
120189469,Oligosoma inconspicuum,"Leiolopisma inconspicuum Patterson & Daugherty, 1990",Leiolopisma,inconspicuum,"Patterson & Daugherty, 1990",,
120189545,Oligosoma levidensum,"Cyclodina levidensa Chapple, Patterson, Bell & Daugherty, 2008",Cyclodina,levidensa,"Chapple, Patterson, Bell & Daugherty, 2008",,
120189599,Oligosoma lineoocellatum,"Lygosoma lineo-ocellatum Duméril & Duméril, 1851",Lygosoma,lineo-ocellatum,"Duméril & Duméril, 1851",,
120190127,Oligosoma stenotis,"Leiolopisma stenotis Patterson & Daugherty, 1994",Leiolopisma,stenotis,"Patterson & Daugherty, 1994",,
120190214,Oligosoma townsi,"Cyclodina townsi Chapple, Patterson, Gleeson, Daugherty, Ritchie, 2008",Cyclodina,townsi,"Chapple, Patterson, Gleeson, Daugherty, Ritchie, 2008",,
120190272,Oligosoma homalonotum,"Lygosoma homalonotum Boulenger, 1906",Lygosoma,homalonotum,"Boulenger, 1906",,
120190272,Oligosoma homalonotum,"Leiolopisma gracilicorpus Hardy, 1977",Leiolopisma,gracilicorpus,"Hardy, 1977",,
120190272,Oligosoma homalonotum,"Oligosoma gracilicorpus (Hardy, 1977)",Oligosoma,gracilicorpus,"(Hardy, 1977)",,
55524,Nesorohyla kanaima,"Hyla  kanaima Goin & Woodley, 1969",Hyla ,kanaima,"Goin & Woodley, 1969",,
55524,Nesorohyla kanaima,"Myersiohyla kanaima (Goin & Woodley, 1969)",Myersiohyla,kanaima,"(Goin & Woodley, 1969)",,
136347,Microcebus danfossi,"Microcebus danfossorum Olivieri, Zimmermann, Randrianambinina, Rassoloharijaona, Rakotondravony, Guschanski & Radespiel, 2007 [illegitimate emendation]]",Microcebus,danfossorum,"Olivieri, Zimmermann, Randrianambinina, Rassoloharijaona, Rakotondravony, Guschanski & Radespiel, 2007 [illegitimate emendation]]",,
120684070,Dalophia gigantea,"Tomuropeltis gigantea (Peracca, 1903)",Tomuropeltis,gigantea,"(Peracca, 1903)",,
120684070,Dalophia gigantea,"Monopeltis giganteus Peracca, 1903",Monopeltis,giganteus,"Peracca, 1903",,
120684774,Dalophia luluae,"Tomuropeltis luluae (De Witte & Laurent, 1942)",Tomuropeltis,luluae,"(De Witte & Laurent, 1942)",,
120684774,Dalophia luluae,"Monopeltis luluae De Witte & Laurent, 1942",Monopeltis,luluae,"De Witte & Laurent, 1942",,
120689705,Trachylepis mekuana,"Euprepis mekuanus (Chirio & Ineich, 2000)",Euprepis,mekuanus,"(Chirio & Ineich, 2000)",,
120689705,Trachylepis mekuana,"Mabuya mekuana Chirio & Ineich, 2000",Mabuya,mekuana,"Chirio & Ineich, 2000",,
135906,Bokermannohyla vulcaniae,"Hyla vulcaniae Vasconcelos & Giaretta, 2005",Hyla,vulcaniae,"Vasconcelos & Giaretta, 2005",,
8218,Plestiodon longirostris,"Eumeces longirostris (Cope, 1861)",Eumeces,longirostris,"(Cope, 1861)",,
50009685,Pholidoscelis atratus,"Ameiva atrata Garman, 1887",Ameiva,atrata,"Garman, 1887",,
174138,Pholidoscelis corax,"Ameiva corax Censky &amp; Paulson, 1992",Ameiva,corax,"Censky &amp; Paulson, 1992",,
174139,Pholidoscelis corvinus,"Ameiva corvina Cope, 1861",Ameiva,corvina,"Cope, 1861",,
50009027,Pholidoscelis dorsalis,"Ameiva dorsalis Gray, 1838",Ameiva,dorsalis,"Gray, 1838",,
1118,Pholidoscelis polops,"Ameiva polops Cope, 1862",Ameiva,polops,"Cope, 1862",,
50009293,Pholidoscelis wetmorei,"Ameiva wetmorei Stejneger, 1913",Ameiva,wetmorei,"Stejneger, 1913",,
712,Ailuropoda melanoleuca,"Ursus melanoleucus David, 1869",Ursus,melanoleucus,"David, 1869",,
78516909,Hypselotriton glaucus,"Cynops glaucus Yuan, Jiang, Ding, Zhang & Che, 2013",Cynops,glaucus,"Yuan, Jiang, Ding, Zhang & Che, 2013",,
78518292,Leptobrachella laui,"Leptolalax laui Sung, Yang &amp; Wang, 2014",Leptolalax,laui,"Sung, Yang &amp; Wang, 2014",,
78519396,Megophrys acuta,"Panophrys acuta (Wang, Li & Jin, 2014)",Panophrys,acuta,"(Wang, Li & Jin, 2014)",,
78519453,Megophrys baolongensis,"Xenophrys baolongensis (Ye, Fei & Xie, 2007)",Xenophrys,baolongensis,"(Ye, Fei & Xie, 2007)",,
78519453,Megophrys baolongensis,"Boulenophrys baolongensis (Ye, Fe & Xie, 2007)",Boulenophrys,baolongensis,"(Ye, Fe & Xie, 2007) ",,
78519453,Megophrys baolongensis,"Panophrys baolongensis (Ye, Fe & Xie, 2007)",Panophrys,baolongensis,"(Ye, Fe & Xie, 2007) ",,
78519813,Megophrys binlingensis,"Boulenophrys binlingensis (Jiang, Fei & Ye, 2009)",Boulenophrys,binlingensis,"(Jiang, Fei & Ye, 2009)",,
78519813,Megophrys binlingensis,"Panophrys binlingensis  (Jiang, Fei & Ye, 2009)",Panophrys,binlingensis ,"(Jiang, Fei & Ye, 2009)",,
78519813,Megophrys binlingensis,"Xenophrys binlingensis (Jiang, Fei & Ye, 2009)",Xenophrys,binlingensis,"(Jiang, Fei & Ye, 2009)",,
78519846,Megophrys cheni,"Xenophrys cheni Wang & Liu, 2014",Xenophrys,cheni,"Wang & Liu, 2014",,
78520013,Megophrys lini,"Xenophrys  lini Wang & Yang, 2014",Xenophrys ,lini,"Wang & Yang, 2014",,
78520071,Megophrys tuberogranulata,"Megophrys tuberogranulatus Shen, Mo & Li, 2010 [orth. error]",Megophrys,tuberogranulatus,"Shen, Mo & Li, 2010 [orth. error]",,
78520818,Nanorana kangxianensis,"Feirana  kangxianensis Yang, Wang, Hu & Jiang 2011",Feirana ,kangxianensis,"Yang, Wang, Hu & Jiang 2011",,
78521671,Odorrana cangyuanensis,"Rana cangyuanensis Yang, 2008",Rana,cangyuanensis,"Yang, 2008",,
78586667,Tylototriton broadoridgus,"Yaotriton broadoridgus Hou, Li, & Lü 2012.",Yaotriton,broadoridgus,"Hou, Li, & Lü 2012.",,
78586683,Tylototriton dabienicus,"Yaotriton  dabienicus Chen, Wang, and Tao 2010",Yaotriton ,dabienicus,"Chen, Wang, and Tao 2010	",,
79075338,Hypselotriton fudingensis,"Cynops fudingensis Wu, Wang, Jiang & Hanken, 2010",Cynops,fudingensis,"Wu, Wang, Jiang & Hanken, 2010",,
79129190,Zhangixalus hongchibaensis,"Rhacophorus hongchibaensis Li, Liu, Chen, Wu, Murphy, Zhao, Wang &amp; Zhang, 2012",Rhacophorus,hongchibaensis,"Li, Liu, Chen, Wu, Murphy, Zhao, Wang &amp; Zhang, 2012",,
79721674,Hypselotriton yunnanensis,Cynops  cyanurus ssp. chuxiongensis  Fei & Ye 1983,Cynops ,cyanurus,,subspecies,Fei & Ye 1983
79721674,Hypselotriton yunnanensis,"Cynops cyanurus ssp. yunnanensis Yang, 1983",Cynops,cyanurus,,subspecies,"Yang, 1983"
79721674,Hypselotriton yunnanensis,"Cynops yunnanensis Yang, 1983",Cynops,yunnanensis,"Yang, 1983",,
82462705,Bufo tuberospinius,"Torrentophryne  tuberospinia Yang, Liu & Rao, 1996",Torrentophryne ,tuberospinia,"Yang, Liu & Rao, 1996",,
88095621,Zhangixalus wui,"Rhacophorus wui Li, Liu, Chen, Wu, Murphy, Zhao, Wang &amp; Zhang, 2012",Rhacophorus,wui,"Li, Liu, Chen, Wu, Murphy, Zhao, Wang &amp; Zhang, 2012",,
88951870,Quasipaa boulengeri,"Rana boulengeri Günther, 1889",Rana,boulengeri,"Günther, 1889",,
88951870,Quasipaa boulengeri,"Quasipaa robertingeri (Wu & Zhao, 1995)",Quasipaa,robertingeri,"(Wu & Zhao, 1995)",,
10566,Hylodes sazimai,"Hylodes sazima Haddad & Pombal, 1995 [orth. error]",Hylodes,sazima,"Haddad & Pombal, 1995 [orth. error]",,
176192,Paniegekko madjo,"Bavayia madjo Bauer, Jones &amp; Sadlier, 2000",Bavayia,madjo,"Bauer, Jones &amp; Sadlier, 2000",,
176133,Epibator greeri,"Lioscincus greeri (Böhme, 1979)",Lioscincus,greeri,"(Böhme, 1979)",,
176133,Epibator greeri,"Leiolopisma greeri Böhme, 1979",Leiolopisma,greeri,"Böhme, 1979",,
46344,Bothrops alcatraz,"Bothropoides alcatraz (Marques, Martins &amp; Sazima, 2002)",Bothropoides,alcatraz,"(Marques, Martins &amp; Sazima, 2002)",,
2917,Bothrops insularis,"Bothropoides insularis (Amaral, 1921)",Bothropoides,insularis,"(Amaral, 1921)",,
2917,Bothrops insularis,"Lachesis insularis Amaral, 1921",Lachesis,insularis,"Amaral, 1921",,
39904,Corallus cropanii,"Xenoboa cropanii Hoge, 1953",Xenoboa,cropanii,"Hoge, 1953",,
17008,Phoboscincus bocourti,"Eumeces bocourti Brocchi, 1876",Eumeces,bocourti,"Brocchi, 1876",,
176140,Nannoscincus gracilis,"Mocoa micropus Günther, 1872",Mocoa,micropus,"Günther, 1872",,
176140,Nannoscincus gracilis,"Anotis gracilis (Bavay, 1869)",Anotis,gracilis,"(Bavay, 1869)",,
176140,Nannoscincus gracilis,"Lygosoma gracilis Bavay, 1869",Lygosoma,gracilis,"Bavay, 1869",,
176142,Nannoscincus slevini,"Lygosoma slevini Loveridge, 1941",Lygosoma,slevini,"Loveridge, 1941",,
176142,Nannoscincus slevini,"Anotis slevini (Loveridge, 1941)",Anotis,slevini,"(Loveridge, 1941)",,
176143,Celatiscincus euryotis,"Leiolopisma euryotis (Werner, 1909)",Leiolopisma,euryotis,"(Werner, 1909)",,
176143,Celatiscincus euryotis,"Marmorosphax euryotis (Werner, 1909)",Marmorosphax,euryotis,"(Werner, 1909)",,
176143,Celatiscincus euryotis,"Lygosoma euryotis Werner, 1909",Lygosoma,euryotis,"Werner, 1909",,
204324284,Nannoscincus mariei,"Anotis mariei Bavay, 1869",Anotis,mariei,"Bavay, 1869",,
204324284,Nannoscincus mariei,"Lygosoma mariae (Bavay, 1869)",Lygosoma,mariae,"(Bavay, 1869)",,
176151,Bavayia crassicollis,"Bavayia cyclura ssp. crassicollis Roux, 1913",Bavayia,cyclura,,subspecies,"Roux, 1913"
176173,Correlophus ciliatus,"Rhacodactylus ciliatus (Guichenot, 1866)",Rhacodactylus,ciliatus,"(Guichenot, 1866)",,
123713402,Mniarogekko chahoua,"Rhacodactylus chahoua (Bavay, 1869)",Rhacodactylus,chahoua,"(Bavay, 1869)",,
123713402,Mniarogekko chahoua,"Platydactylus chahoua Bavay, 1869",Platydactylus,chahoua,"Bavay, 1869",,
176191,Bavayia sauvagii,"Lepidodactylus sauvagii Boulenger, 1883",Lepidodactylus,sauvagii,"Boulenger, 1883",,
176196,Dierogekko validiclavis,"Bavayia validiclavis Sadlier, 1989",Bavayia,validiclavis,"Sadlier, 1989",,
176197,Bavayia cyclura,"Lepidodactylus neocaledonicus Bocage, 1873",Lepidodactylus,neocaledonicus,"Bocage, 1873",,
176197,Bavayia cyclura,"Platydactylus pacificus Bavay, 1869",Platydactylus,pacificus,"Bavay, 1869",,
176197,Bavayia cyclura,"Peripia cyclura Günther, 1872",Peripia,cyclura,"Günther, 1872",,
176198,Emoia loyaltiensis,"Lygosoma samoense ssp. loyaltiensis Roux, 1913",Lygosoma,samoense,,subspecies,"Roux, 1913"
176212,Lioscincus steindachneri,"Lygosoma steindachneri (Bocage, 1873)",Lygosoma,steindachneri,"(Bocage, 1873)",,
176213,Correlophus sarasinorum,"Rhacodactylus sarasinorum Roux, 1913",Rhacodactylus,sarasinorum,"Roux, 1913",,
176214,Bavayia ornata,"Bavayia sauvagei ssp. ornata Roux, 1913",Bavayia,sauvagei,,subspecies,"Roux, 1913"
176215,Bavayia montana,"Bavayia cyclura ssp. montana Roux, 1913",Bavayia,cyclura,,subspecies,"Roux, 1913"
29454,Phasmasaurus maruia,"Lioscincus maruia Sadlier, Whitaker &amp; Bauer, 1998",Lioscincus,maruia,"Sadlier, Whitaker &amp; Bauer, 1998",,
169677,Cophotis dumbara,"Cophotis dumbarae Manamendra-Arachchi, de Silva & Amarasinghe, 2006",Cophotis,dumbarae,"Manamendra-Arachchi, de Silva & Amarasinghe, 2006",,
170409,Lyriocephalus scutatus,"Lacerta scutata Linnaeus, 1758",Lacerta,scutata,"Linnaeus, 1758",,
174131,Eutropis ashwamedhi,"Lygosoma ashwamedhi (Sharma, 1969)",Lygosoma,ashwamedhi,"(Sharma, 1969)",,
174131,Eutropis ashwamedhi,"Riopa ashwamedhi Sharma, 1969",Riopa,ashwamedhi,"Sharma, 1969",,
176363,Rhabdophis ceylonensis,"Tropidonotus chrysargus var. ceylonensis Günther, 1858",Tropidonotus,chrysargus,,variety,"Günther, 1858"
176363,Rhabdophis ceylonensis,"Amphiesma ceylonensis (Günther, 1858)",Amphiesma,ceylonensis,"(Günther, 1858)",,
176363,Rhabdophis ceylonensis,"Tropidonotus ceylonensis (Günther, 1858)",Tropidonotus,ceylonensis,"(Günther, 1858)",,
176363,Rhabdophis ceylonensis,"Balanophis ceylonensis (Günther, 1858)",Balanophis,ceylonensis,"(Günther, 1858)",,
177415,Oligodon juglandifer,"Simotes albocinctus ssp. juglandifer Wall, 1909",Simotes,albocinctus,,subspecies,"Wall, 1909"
177419,Oligodon sublineatus,"Oligodon sublineatum Duméril, Bibron & Duméril, 1854: 57 [orth. error]",Oligodon,sublineatum,"Duméril, Bibron & Duméril, 1854: 57 [orth. error]",,
157796345,Lankascincus deignani,"Sphenomorphus deignani Taylor, 1950",Sphenomorphus,deignani,"Taylor, 1950",,
178661,Hypnale nepa,"Hypnale walli (Gloyd, 1977)",Hypnale,walli,"(Gloyd, 1977)",,
178661,Hypnale nepa,"Coluber nepa Laurenti, 1768",Coluber,nepa,"Laurenti, 1768",,
178661,Hypnale nepa,"Agkistrodon walli Gloyd, 1977",Agkistrodon,walli,"Gloyd, 1977",,
178661,Hypnale nepa,"Ancistrodon  hypnale Boulenger, 1896",Ancistrodon ,hypnale,"Boulenger, 1896",,
157795984,Lankascincus taprobanensis,"Eumeces taprobanensis Kelaart, 1854",Eumeces,taprobanensis,"Kelaart, 1854",,
157795984,Lankascincus taprobanensis,"Lygosoma punctatolineatum Boulenger, 1907",Lygosoma,punctatolineatum,"Boulenger, 1907",,
157795984,Lankascincus taprobanensis,"Lygosoma striatopunctatum Ahl, 1925",Lygosoma,striatopunctatum,"Ahl, 1925",,
157795984,Lankascincus taprobanensis,"Lygosoma taprobanense (Kelaart, 1854)",Lygosoma,taprobanense,"(Kelaart, 1854)",,
157795984,Lankascincus taprobanensis,"Lankascincus munindradasai Mendis Wickramasinghe, Rodrigo, Dayawansa &amp; Jayantha, 2007",Lankascincus,munindradasai,"Mendis Wickramasinghe, Rodrigo, Dayawansa &amp; Jayantha, 2007",,
197170,Rhinophis tricoloratus,"Rhinophis tricolorata Deraniyagala, 1975 [orth. eror]",Rhinophis,tricolorata,"Deraniyagala, 1975 [orth. eror]",,
197177,Rhinophis blythii,"Mytilia templetonii Gray, 1858",Mytilia,templetonii,"Gray, 1858",,
197187,Aspidura ceylonensis,"Haplocercus ceylonensis Günther, 1858",Haplocercus,ceylonensis,"Günther, 1858",,
197187,Aspidura ceylonensis,"Aspidura carinata Jan, 1862",Aspidura,carinata,"Jan, 1862",,
197190,Boiga barnesii,"Dipsas barnesii Günther, 1869",Dipsas,barnesii,"Günther, 1869",,
197194,Aspidura drummondhayi,"Aspidura drummond-hayi Boulenger, 1904 [orth. error]",Aspidura,drummond-hayi,"Boulenger, 1904 [orth. error]",,
197196,Aspidura brachyorrhos,"Scytale brachyorrhos Boie, 1827",Scytale,brachyorrhos,"Boie, 1827",,
197196,Aspidura brachyorrhos,"Aspidura scytale Wagler, 1830",Aspidura,scytale,"Wagler, 1830",,
197196,Aspidura brachyorrhos,"Calamaria scytale (Wagler, 1830)",Calamaria,scytale,"(Wagler, 1830)",,
197197,Cylindrophis maculatus,"Anguis maculata Linnaeus, 1758: 228",Anguis,maculata,"Linnaeus, 1758: 228",,
197200,Nessia sarasinorum,"Acontias sarasinorum Müller, 1889: 702",Acontias,sarasinorum,"Müller, 1889: 702",,
197201,Nessia monodactyla,"Evesia bellii Duméril & Bibron, 1839",Evesia,bellii,"Duméril & Bibron, 1839",,
197201,Nessia monodactyla,"Evesia monodactylus Gray, 1839",Evesia,monodactylus,"Gray, 1839",,
197202,Nessia layardi,"Acontias layardi Kelaart, 1853",Acontias,layardi,"Kelaart, 1853",,
197204,Nessia didactyla,"Acontias didactylus Deraniyagala, 1934",Acontias,didactylus,"Deraniyagala, 1934",,
197217,Chalcidoseps thwaitesi,"Nessia thwaitesi Günther, 1872",Nessia,thwaitesi,"Günther, 1872",,
197219,Cyrtodactylus soba,"Cyrtodactylus srilankensis Das & Silva, 2005 [nom. nud.]",Cyrtodactylus,srilankensis,"Das & Silva, 2005 [nom. nud.]",,
197221,Cyrtodactylus fraenatus,"Gymnodactylus fraenatus Günther, 1864",Gymnodactylus,fraenatus,"Günther, 1864",,
197224,Cnemaspis upendrai,"Cnemaspis clivicola Manamendra-Arachchi, Batuwita &amp; Pethiyagoda, 2007",Cnemaspis,clivicola,"Manamendra-Arachchi, Batuwita &amp; Pethiyagoda, 2007",,
197226,Cnemaspis scalpensis,"Gymnodactylus scalpensis Ferguson, 1877",Gymnodactylus,scalpensis,"Ferguson, 1877",,
88320892,Leptobrachella marmorata,"Leptolalax marmoratus Matsui, Zainudin &amp; Nishikawa, 2014",Leptolalax,marmoratus,"Matsui, Zainudin &amp; Nishikawa, 2014",,
122900966,Rhacodactylus trachycephalus,"Rhacodactylus trachyrhynchus ssp. trachycephalus (Boulenger, 1878)",Rhacodactylus,trachyrhynchus,,subspecies,"(Boulenger, 1878)"
122900966,Rhacodactylus trachycephalus,"Chameleonurus trachycephalus Boulenger, 1878",Chameleonurus,trachycephalus,"Boulenger, 1878",,
12762,Smutsia gigantea,"Manis gigantea Illiger, 1815",Manis,gigantea,"Illiger, 1815",,
12765,Smutsia temminckii,"Manis temminckii Smuts, 1832",Manis,temminckii,"Smuts, 1832",,
12766,Phataginus tetradactyla,"Manis longicaudata Sundevall, 1842",Manis,longicaudata,"Sundevall, 1842",,
12766,Phataginus tetradactyla,"Uromania tetradactyla Linnaeus, 1766",Uromania,tetradactyla,"Linnaeus, 1766",,
12767,Phataginus tricuspis,"Manis tricuspis Rafinesque, 1821",Manis,tricuspis,"Rafinesque, 1821",,
136497,Manis culionensis,"Pholidotus culionensis de Elera, 1915",Pholidotus,culionensis,"de Elera, 1915",,
177529,Tropidonophis punctiventris,"Tropidonotus punctiventris Boettger, 1895",Tropidonotus,punctiventris,"Boettger, 1895",,
177529,Tropidonophis punctiventris,"Amphiesma punctiventris (Boettger, 1895)",Amphiesma,punctiventris,"(Boettger, 1895)",,
177529,Tropidonophis punctiventris,"Natrix punctiventris (Boettger, 1895)",Natrix,punctiventris,"(Boettger, 1895)",,
178390,Lipinia infralineolata,"Cophoscincus infralineolatus Günther, 1873",Cophoscincus,infralineolatus,"Günther, 1873",,
178484,Sphenomorphus tropidonotus,"Lygosoma tropidonotum Boulenger, 1897",Lygosoma,tropidonotum,"Boulenger, 1897",,
178484,Sphenomorphus tropidonotus,"Otosaurus tropidonotus (Boulenger, 1897)",Otosaurus,tropidonotus,"(Boulenger, 1897)",,
178636,Cyrtodactylus gordongekkoi,"Cnemaspis gordongekkoi Das, 1993",Cnemaspis,gordongekkoi,"Das, 1993",,
178642,Cyrtodactylus deveti,"Gymnodactylus deveti Brongersma, 1948",Gymnodactylus,deveti,"Brongersma, 1948",,
194060,Trimeresurus fasciatus,"Cryptelytrops fasciatus (Boulenger, 1896)",Cryptelytrops,fasciatus,"(Boulenger, 1896)",,
194060,Trimeresurus fasciatus,"Lachesis fasciatus Boulenger, 1896",Lachesis,fasciatus,"Boulenger, 1896",,
58370,Meristogenys jerboa,"Hylorana jerboa Günther, 1872",Hylorana,jerboa,"Günther, 1872",,
203557,Rodriguesophis chui,"Phimophis chui Rodrigues, 1993",Phimophis,chui,"Rodrigues, 1993",,
203561,Rodriguesophis scriptorcibatus,"Phimophis scriptorcibatus Rodrigues, 1993",Phimophis,scriptorcibatus,"Rodrigues, 1993",,
15177312,Ditaxodon taeniatus,"Philodryas taeniatus Peters in Hensel, 1868",Philodryas,taeniatus,"Peters in Hensel, 1868",,
123768950,Cuora trifasciata,"Ocadia philippeni McCord & Iversen, 1992 [<i>partim</i>, hybrid]",Ocadia,philippeni,"McCord & Iversen, 1992 [<i>partim</i>, hybrid]",,
123768950,Cuora trifasciata,"Sternothaerus trifasciatus Bell, 1825",Sternothaerus,trifasciatus,"Bell, 1825",,
20425,Sousa teuszii,"Sotalia teuszii Kükenthal, 1892",Sotalia,teuszii,"Kükenthal, 1892",,
22066,Tremarctos ornatus,"Ursus ornatus F. G. Cuvier, 1825",Ursus,ornatus,"F. G. Cuvier, 1825",,
136315,Orcaella heinsohni,Orcaella brevirostris,Orcaella,brevirostris,,,
82031425,Sousa chinensis,"Delphinis chinensis Osbeck, 1765",Delphinis,chinensis,"Osbeck, 1765",,
115554360,Oryzomys gorgasi,"Oryzomys curasoae McFarlane & Debrot, 2001",Oryzomys,curasoae,"McFarlane & Debrot, 2001",,
9760,Helarctos malayanus,"Ursus malayanus Raffles, 1821",Ursus,malayanus,"Raffles, 1821",,
123802224,Lissemys ceylonensis,"Emyda ceylonensis Gray, 1856",Emyda,ceylonensis,"Gray, 1856",,
123802224,Lissemys ceylonensis,"Lissemys punctata ssp. granosa Smith, 1931",Lissemys,punctata,,subspecies,"Smith, 1931"
123814489,Chelodina mccordi,"Chelodina mccordi ssp. roteensis — McCord, Joseph-Ouni and Hagen, 2007b",Chelodina,mccordi,,subspecies,"— McCord, Joseph-Ouni and Hagen, 2007b"
123814489,Chelodina mccordi,"Chelodina timorensis —  McCord, Joseph-Ouni and Hagen 2007a",Chelodina,timorensis,"—  McCord, Joseph-Ouni and Hagen 2007a",,
123814489,Chelodina mccordi,"Chelodina mccordi ssp. timorensis — McCord, Joseph-Ouni and Hagen, 2007a",Chelodina,mccordi,,subspecies,"— McCord, Joseph-Ouni and Hagen, 2007a"
123814489,Chelodina mccordi,"Chelodina mccordi ssp. timorlestensis —  Kuchling, Rhodin, Ibarrondo and Trainor, 2007",Chelodina,mccordi,,subspecies,"—  Kuchling, Rhodin, Ibarrondo and Trainor, 2007"
9013,Geochelone platynota,"Testudo platynota Blyth, 1863",Testudo,platynota,"Blyth, 1863",,
39430,Geochelone elegans,"Testudo stellata Schweigger, 1812",Testudo,stellata,"Schweigger, 1812",,
39430,Geochelone elegans,"Testudo actinodes Bell, 1828",Testudo,actinodes,"Bell, 1828",,
39430,Geochelone elegans,"Testudo actinoides Bell in Gray, 1844",Testudo,actinoides,"Bell in Gray, 1844",,
39430,Geochelone elegans,"Testudo megalopus Blyth, 1853",Testudo,megalopus,"Blyth, 1853",,
39430,Geochelone elegans,"Testudo elegans Schoepff, 1795",Testudo,elegans,"Schoepff, 1795",,
39430,Geochelone elegans,"Peltastes stellatus ssp. maura Gray, 1870",Peltastes,stellatus,,subspecies,"Gray, 1870"
39430,Geochelone elegans,"Peltastes  stellatus ssp. seba Gray, 1870",Peltastes ,stellatus,,subspecies,"Gray, 1870"
163447,Cuora bourreti,"Cuora galbinifrons ssp. bourreti Obst & Reimann, 1994",Cuora,galbinifrons,,subspecies,"Obst & Reimann, 1994"
163447,Cuora bourreti,"Cistoclemmys galbinifrons ssp. bourreti (Obst & Reimann, 1994)",Cistoclemmys,galbinifrons,,subspecies,"(Obst & Reimann, 1994)"
163463,Cuora picturata,"Cistoclemmys picturata (Lehr, Fritz & Obst, 1998) — Vetter 2006",Cistoclemmys,picturata,"(Lehr, Fritz & Obst, 1998) — Vetter 2006",,
163463,Cuora picturata,"Cistoclemmys galbinifrons ssp. picturata (Lehr, Fritz & Obst, 1998) — Bour 2002",Cistoclemmys,galbinifrons,,subspecies,"(Lehr, Fritz & Obst, 1998) — Bour 2002"
